,total_crypto_borrow,total_crypto_collateral,total_external_crypto_lending,total_stablecoin_borrow,total_stablecoin_collateral,total_external_stablecoin_lending,total_stake_borrow,total_stake_collateral,total_external_stake_lending,weighted_crypto_rate,weighted_stablecoin_rate,weighted_stake_rate,date
791,4784535464.949227,6947048556.696625,1672081173.5507746,4063158646.088424,502912605.7024213,5642365219.849654,1049516986.6489942,3867066751.269982,596998050.6037216,0.016839535970830204,0.027778627589960407,0.0010756438645099147,2025-04-02
792,4749626500.434044,6894086323.129263,1617147345.5618792,4038505659.692635,439441114.2610007,5820023369.928785,1049022043.3071232,3773277057.010936,585740987.0043403,0.016722643955574754,0.026344733440697973,0.0011143152529583388,2025-04-03
793,4693453433.289775,6875816157.716132,1660743327.3902493,4043614695.759649,523033601.0272617,5815950252.372517,1042438432.9046863,3733394572.352949,583497853.7323377,0.01630248881952396,0.02658281242922143,0.0010796591461128906,2025-04-04
794,4691076180.534948,6825854820.464668,1609856072.0989654,4022297823.3110065,435410771.9429293,6018109794.336331,1041259554.9530919,3697761635.6502013,584489807.6005856,0.016386810053441444,0.024548078690055448,0.0010820149871360633,2025-04-05
795,4699140573.494165,6548158545.005407,1606190852.808603,3937611419.4639974,560747488.5751294,6009762283.817262,1042696863.2413542,3669434881.56924,577861802.8960769,0.01683171766325861,0.023375712227360877,0.0010142028038355863,2025-04-06
796,4661318923.406374,6280525922.684703,1501872841.7996392,3764523168.1093316,419285384.5548649,6076313179.540493,1007371175.9447379,3532788586.5440993,749857383.5889387,0.017095191945813114,0.02123139947822415,0.0008425331378734214,2025-04-07
797,4579698099.982661,6188436613.92318,1437088514.312025,3772436782.2539606,424934455.540121,6084506069.89964,1006716509.7070173,3485021421.1442575,719737061.946358,0.02808606446568721,0.021251925959258795,0.0008533153760199558,2025-04-08
798,4628191064.813365,6302096199.946434,1432052244.8592305,3775452965.122564,453417101.2955809,6082307294.107989,1008826604.9065301,3630095780.7294374,748312731.8499854,0.01678604335235046,0.02120092352784576,0.0008602630192543515,2025-04-09
799,4582010171.208043,6311431633.277768,1376457352.2306225,3828708487.5159774,447590776.9926686,6046071573.7212715,992588493.7301589,3573296199.2734904,738019437.372481,0.01612760701728146,0.02215426747921805,0.000806455013080342,2025-04-10
800,4647015122.636208,6344001049.463642,1401420834.1670961,3904112622.2780733,395629345.31244576,6034696849.623898,985575830.7096639,3773462362.1203713,736416556.8413887,0.01651082114901066,0.0233300747743769,0.000758922070059436,2025-04-11
801,4691889404.02517,6427537664.634644,1419776546.1728263,3840418379.7856526,414286732.10671663,5549417390.714941,986704282.1477357,3895166147.7370353,674133909.333505,0.016571559869393633,0.026038540783294574,0.0007708676605409663,2025-04-12
802,4703072699.649401,6503036491.323713,1376454152.0332994,3887289825.4867826,398956803.81622183,5944311209.0784025,985681015.1344016,3784687931.922405,677126907.1119407,0.01633753129318418,0.02362284482349485,0.0007831286532965753,2025-04-13
803,4719143257.122174,6504768037.424798,1313862612.570682,3893918751.0475297,490334466.4222152,6048488068.518842,985560496.288273,3838322782.6535115,672769361.4029255,0.01715528560878347,0.022474358025233447,0.0007858981881423417,2025-04-14
804,4682440923.549632,6502940746.959522,1336374100.030269,3874703346.98029,484000219.0104478,6101240508.767126,985810052.1690099,3766611803.9196043,670432790.4850439,0.017076140723874266,0.02201350647851281,0.0008175108086869162,2025-04-15
805,4659731886.193292,6524892863.052672,1334712272.5137005,3933973026.149383,421233320.7929781,6114118386.344349,978640722.004811,3907826312.936498,671218996.7657523,0.016725324176234405,0.022625435210801736,0.0008259924111757589,2025-04-16
806,4668896615.933961,6539797589.616573,1331162706.0245223,3885055432.3586354,468944004.8623467,6057530485.729403,965368444.6166852,3809307532.5678177,672758886.2810848,0.01679725100330634,0.022203390866837355,0.0008390025817570464,2025-04-17
807,4659162422.743882,6541426273.240507,1324975806.8069513,3921368960.8504343,470915005.66348743,6065231165.580257,972001548.8241277,3813163470.03415,671988335.622399,0.016804360534935864,0.022541414226396755,0.0008596083253738616,2025-04-18
808,4678936813.336839,6545365843.827261,1325542237.554264,3941217988.24824,473298468.7299581,6075540804.693875,972300183.6260341,3841237588.4588165,672152745.9892449,0.016910820774595273,0.022656903854940676,0.0008527130609182959,2025-04-19
809,4683933997.955356,6546682828.753971,1314581536.0761168,3939144304.813008,486274879.828757,6141199102.905064,973478239.0125207,3838433141.460797,673830376.7371339,0.016950506644502074,0.022077008061382325,0.0008095540880386358,2025-04-20
810,4638404210.222273,6589084195.603975,1322028932.3143754,3955682018.4469113,507244033.28648806,5322079158.428465,973245078.2195427,3856620214.4533725,673100520.4785266,0.016655312497853774,0.02906327236318755,0.0008226284287594577,2025-04-21
811,4690365388.212604,6796668648.472079,1392019219.1752222,3992597523.8473964,528218937.6635884,5560249691.434577,981606284.0790627,4000325027.653305,674159083.0580714,0.016619282880009655,0.027110321574599586,0.0008014987767106482,2025-04-22
812,4759993115.443342,6806987955.511355,1487640923.1332672,3922641433.706587,596955606.0027155,5934949816.407459,980696547.2723454,3841796885.180779,679861672.5234331,0.017036580201844717,0.02250689149556662,0.0008265990307855336,2025-04-23
813,4744069663.71901,6792227590.06834,1469533856.5317905,3930434803.757855,617088089.9004078,6149873084.866726,984190313.5067327,3805844249.2465925,740590254.1191577,0.01728366080038125,0.02133039612273464,0.0007540756158628815,2025-04-24
814,4745159409.888013,6874691894.850598,1463446111.1964753,4126861916.263246,574455335.9986386,6119868798.906207,975068135.3019128,4156708038.039512,740599433.5212878,0.017066779470305892,0.023961111818091824,0.0006673927817118295,2025-04-25
815,4763662275.971519,6817335618.012878,1532198641.0275912,3938897085.526392,569539879.1668136,5914082206.883822,972934626.990588,3932577896.5713444,742432989.1125244,0.017432953040476908,0.023461194205375614,0.0007097674553163754,2025-04-26
816,4769647443.89259,6865168980.066391,1525695642.7541788,3983694743.9676504,569056214.2699393,6114781338.845374,972612904.0966148,4014854985.6796913,744339046.0342311,0.01701286330103094,0.022654072977038205,0.0007107133439035441,2025-04-27
817,4749603792.472434,6868705178.733924,1567585588.011834,3939283207.2004814,548305719.9715004,6184827278.025729,966343218.0792993,3827288150.3041143,763313423.2923809,0.016801949938061347,0.02191653922354928,0.0007348979917340152,2025-04-28
818,4719340829.094178,6941847902.948446,1524959922.059782,3999606314.1617184,568279359.4877106,6208533228.118145,984327700.117992,3797377818.8480177,699149701.5898846,0.01655772369307377,0.02224397750776168,0.0008105759556237931,2025-04-29
819,4713246086.640071,6923834097.00033,1592219732.4707355,4047060625.3390985,566045424.3807828,6234956558.959723,999763759.5048965,3667557652.8192906,705203665.674569,0.016371618056302238,0.022588119628864412,0.0008132832489749508,2025-04-30
820,4710353481.266821,7013163704.791542,1572677703.5653503,4306841198.039573,598701116.567064,6192131167.118307,998837877.443471,3980269199.123704,707148558.737263,0.015998371186681435,0.025521979186684415,0.0007779342492891096,2025-05-01
821,4712100757.9062605,7078313041.741173,1578056058.820522,4377178449.242118,569504080.8105985,6253008289.8164015,998220959.65508,4238183583.7319202,707535447.7474439,0.015574993956920706,0.026079071792598548,0.0007328550771293669,2025-05-02
822,4702673847.269465,7018686720.004382,1633283468.8786893,4306858849.736323,564667294.8237511,6308628963.940157,998653646.0861884,4016150222.8968115,831732302.9928588,0.015654809212733965,0.024960712880441546,0.0006830726535345113,2025-05-03
823,4761157655.185799,7068001208.7361,1570594330.3191907,4360569197.522306,567208039.2618653,6429029469.646474,999450390.4806452,4010889147.461458,706696052.092991,0.016070425316588994,0.02477026331340344,0.0007948205086792445,2025-05-04
824,4746166551.491951,7110338550.29868,1604618402.1627836,4467024108.216223,524100175.7524398,6413195024.985908,999085578.2566684,3863821829.6176014,705854117.891178,0.01582935172605148,0.026075580409391202,0.0008087446027647185,2025-05-05
825,4755929721.410026,7131633049.376603,1602895749.3722272,4520862371.294982,500811357.40214324,6433595097.12332,998347927.4867152,3898321306.851751,706127408.5339955,0.015941558688708817,0.02610245977686837,0.0007933279176304794,2025-05-06
826,4733053474.610685,7176544979.356692,1618656914.1526692,4582704961.98025,489510034.18267316,5456140340.324519,998382662.1119238,3929857683.177734,702653011.5950401,0.01577174959915746,0.03358853053080639,0.000794054033221036,2025-05-07
827,5146364465.214326,7460328869.297456,1694603791.2177827,4619473867.1248255,515367726.0344653,5886556260.38508,1010521902.0728238,4120900916.6534824,705129689.1907437,0.017492904221618845,0.029931319419894655,0.0008493702057481748,2025-05-08
828,5301079055.325112,7610003697.857995,1873093620.3695562,4813226502.670414,490295924.97760934,6236781932.380016,1010220234.3400406,4385374765.41082,702570983.4601461,0.016476764968627114,0.029135601935483157,0.0008197933598354662,2025-05-09
829,5407310285.023697,7764102409.881512,1946627735.2704756,4946392093.4059,486067736.58776236,6419262447.095422,1061198223.9946123,4614852171.064957,707106780.1517601,0.01644084727527327,0.029181522894204243,0.0007971312235502897,2025-05-10
830,5436428238.518669,7803245583.065424,1958905914.142534,5098381076.018409,486024258.8605637,6408728344.787275,1043250102.0560185,4655948718.011553,702159168.9329512,0.016223474338323295,0.031022759056060455,0.0008053010535408177,2025-05-11
831,5421943104.891427,7880504223.988597,1963138544.0117824,5516552596.3306,514044302.14992666,6414677408.392446,1064802160.250348,4833622194.144808,705623694.0146394,0.016250323131958625,0.03615028456045008,0.0008064997219002785,2025-05-12
832,5505147921.581789,8036057459.879869,2009759740.657892,5610010261.403773,537398486.8876157,6500172882.381109,1076861983.4897013,4827358958.839646,711595578.97924,0.01621328004091903,0.036133491026120304,0.0008871470905136654,2025-05-13
833,5516825211.543844,8032618737.512502,1996189076.6142826,5437613513.341501,480077464.4072574,5922791695.636748,1078686311.0845335,4772677381.106443,722631824.9781187,0.01675035504908979,0.040510855668795066,0.0009049072544755993,2025-05-14
834,5486575550.894439,8015373538.360548,1998173173.6404412,5090199130.3639,506005615.54018646,5955355085.795982,1070245277.2217122,4065413740.2299986,744073448.8899218,0.016692914637703078,0.03467845626990112,0.0009062647351216185,2025-05-15
835,5364687263.0119295,8079569876.229653,1961089368.050504,5498474421.246191,486333258.0753138,5948953139.168675,1057334710.7496088,4093868106.2412357,733680483.4389975,0.016268771612543753,0.04054200108106882,0.0008662519262113082,2025-05-16
836,5358460381.291033,8050796705.702142,2009689379.0416498,5602846726.757551,523203148.0704941,6246953517.555506,1061562580.9143844,4152736637.2041802,744218642.3350252,0.01608202520981141,0.03804622189619137,0.0008152811776935032,2025-05-17
837,5350714472.037199,8110692460.739738,2015492125.7701578,5624004159.255491,528492421.6153163,6543204196.045872,1061560556.8011062,4264985674.820314,747127580.9751608,0.016010873058000773,0.03505894656994239,0.0007838192901675721,2025-05-18
838,5361331533.487955,8169667302.643737,2040565205.8006265,5597832644.142167,513536409.5676103,6545740779.838144,1061591079.5649145,4101952658.0183,738586337.7717988,0.016013407078075772,0.034993085495944404,0.0008840934830031701,2025-05-19
839,5346145649.57431,8058162681.823287,2212159673.3271217,5731910037.204156,516376895.7912941,6571802621.860032,1050527440.0177892,4245361886.7043495,763012045.961952,0.01592974291573507,0.03634486627106439,0.0008029005443680881,2025-05-20
840,5434150482.017196,8108675078.930599,2189663044.7506447,5774417201.789505,507697543.8433765,6618868951.718326,1055362506.5890007,4419289931.71247,765365079.9124391,0.016610691070314758,0.036316223290278095,0.000755074296879714,2025-05-21
841,5495806881.819339,8124283654.727158,2649750072.215281,5745901898.201209,429607534.5400636,6649736374.135844,1066384306.0397583,4412696357.828948,776486532.742503,0.015156349622588614,0.03569790775530814,0.0007843121332887945,2025-05-22
842,5477676225.361894,8048069865.078918,2670284396.449046,5877308062.468197,472508452.5124175,6645809041.085685,890395528.2350162,4308197360.003522,784801177.0550259,0.015250185639658118,0.03718319320170115,0.0006315600580402746,2025-05-23
843,5459369051.369623,8088785878.2008505,2694170460.293522,5818293305.18912,472510183.0543196,6658542974.543584,888584616.5371723,4202243093.837708,785815332.3947724,0.015013041468267364,0.0363304915193997,0.0006627346366731066,2025-05-24
844,5440510006.103523,8033528975.590214,2686916446.173706,5689425589.678881,471089553.41107845,6577751161.386598,888392496.3249041,4088299648.6294074,803620694.8607826,0.01498876504474929,0.03577220195897988,0.000690941432669035,2025-05-25
845,5453288647.49355,8154970922.4800415,2678536636.591662,5810170693.1081505,539839991.8034087,6620522674.098142,883979708.1820347,4256336061.0262995,811884267.7152025,0.014802917453324911,0.036374621254723426,0.0006247988113651015,2025-05-26
846,5474712847.380317,8229099717.5451765,2658351053.4003925,5870380748.510721,489677098.8133876,6623501539.623594,884067965.2502052,4290328949.1958475,824536181.8734462,0.015055908084993014,0.03762159430596144,0.000610392005120622,2025-05-27
847,5836938479.082716,8246748858.023061,2635985132.4534073,5793407194.247434,482262138.8570851,6598031155.468353,894736939.37238,4210957796.8961673,809784350.5761745,0.016163511404698853,0.03687206608011055,0.0006288664314161215,2025-05-28
848,6026008704.958999,8252994002.183426,2658348291.9064326,5778691553.136032,486619040.2121588,6541105644.878864,847274061.5160644,4101798914.0441866,860608651.8901513,0.01758881570649006,0.03717419484210196,0.0005868662386855152,2025-05-29
849,6064993540.759713,8243773686.471568,2769786714.6560683,5684675116.092421,329722975.4470911,6550739786.869414,801283899.1659089,4079775817.601617,870795699.0198956,0.017599827699150354,0.03727233006798762,0.0005438393108521085,2025-05-30
850,6074058209.88198,8301884892.885852,2780028004.4342546,5753822828.598845,321723914.4901692,6589474161.164535,803078680.8204299,4058979218.088632,866208197.335929,0.01764960240983703,0.03781223768458465,0.0005444398405798035,2025-05-31
851,6071750112.568693,8310423945.3938875,2789027844.9806647,5776412245.8962555,312678519.71127254,6593837402.99648,806122162.6842504,4152106406.014482,871250081.6529307,0.017525934024561013,0.038103908703938975,0.000520119426680211,2025-06-01
852,6066433807.83325,8331200090.234765,2790457508.4486833,5846941440.47153,315434416.3137127,6609040240.709225,795974169.6675054,4087907868.848794,879530064.009165,0.017241564247789876,0.03892819055588248,0.0005217386209262227,2025-06-02
